model_id,question_id,family,sentence_index,live_score,post_score,replay_score
gpt-oss-120b,p054,geography,3,15,25,
gpt-oss-120b,p054,geography,4,20,35,
gpt-oss-120b,p054,geography,5,30,20,
gpt-oss-120b,p056,geography,0,15,15,
gpt-oss-120b,p056,geography,1,20,30,
gpt-oss-120b,p056,geography,2,18,25,
gpt-oss-120b,p056,geography,3,12,20,
gpt-oss-120b,p056,geography,4,25,35,
gpt-oss-120b,p056,geography,5,10,10,
gpt-oss-120b,p060,geography,0,15,15,
gpt-oss-120b,p060,geography,1,20,20,
gpt-oss-120b,p060,geography,2,18,20,
gpt-oss-120b,p060,geography,3,12,25,
gpt-oss-120b,p060,geography,4,22,30,
gpt-oss-120b,p060,geography,5,10,15,
gpt-oss-120b,p065,food_culture,0,15,20,
gpt-oss-120b,p065,food_culture,1,20,30,
gpt-oss-120b,p065,food_culture,2,10,25,
gpt-oss-120b,p065,food_culture,3,25,35,
gpt-oss-120b,p065,food_culture,4,30,40,
gpt-oss-120b,p065,food_culture,5,12,20,
gpt-oss-120b,p066,food_culture,0,8,20,
gpt-oss-120b,p066,food_culture,1,12,35,
gpt-oss-120b,p066,food_culture,2,15,45,
gpt-oss-120b,p066,food_culture,3,10,25,
gpt-oss-120b,p066,food_culture,4,18,30,
gpt-oss-120b,p066,food_culture,5,9,20,
gpt-oss-120b,p068,food_culture,0,10,15,
gpt-oss-120b,p068,food_culture,1,25,30,
gpt-oss-120b,p068,food_culture,2,20,20,
gpt-oss-120b,p068,food_culture,3,30,25,
gpt-oss-120b,p068,food_culture,4,35,30,
gpt-oss-120b,p068,food_culture,5,15,10,
gpt-oss-120b,p070,food_culture,0,12,20,15
gpt-oss-120b,p070,food_culture,1,15,35,12
gpt-oss-120b,p070,food_culture,2,18,15,14
gpt-oss-120b,p070,food_culture,3,20,25,13
gpt-oss-120b,p070,food_culture,4,22,20,12
gpt-oss-120b,p070,food_culture,5,15,15,13
gpt-oss-120b,p071,language,0,15,20,
gpt-oss-120b,p071,language,1,20,30,
gpt-oss-120b,p071,language,2,25,25,
gpt-oss-120b,p071,language,3,30,20,
gpt-oss-120b,p071,language,4,35,35,
gpt-oss-120b,p071,language,5,20,15,
gpt-oss-120b,p072,language,0,12,20,
gpt-oss-120b,p072,language,1,15,25,
gpt-oss-120b,p072,language,2,10,30,
gpt-oss-120b,p072,language,3,18,35,
gpt-oss-120b,p072,language,4,14,40,
gpt-oss-120b,p072,language,5,13,20,
gpt-oss-120b,p073,language,0,12,15,
gpt-oss-120b,p073,language,1,15,25,
gpt-oss-120b,p073,language,2,10,20,
gpt-oss-120b,p073,language,3,18,30,
gpt-oss-120b,p073,language,4,20,35,
gpt-oss-120b,p073,language,5,12,25,
gpt-oss-120b,p077,language,0,12,15,
gpt-oss-120b,p077,language,1,18,20,
gpt-oss-120b,p077,language,2,22,25,
gpt-oss-120b,p077,language,3,30,30,
gpt-oss-120b,p077,language,4,25,20,
gpt-oss-120b,p077,language,5,15,15,
gpt-oss-120b,p081,arts_culture,0,15,20,
gpt-oss-120b,p081,arts_culture,1,20,30,
gpt-oss-120b,p081,arts_culture,2,25,55,
gpt-oss-120b,p081,arts_culture,3,18,25,
gpt-oss-120b,p081,arts_culture,4,22,20,
gpt-oss-120b,p081,arts_culture,5,12,35,
gpt-oss-120b,p082,arts_culture,0,12,15,
gpt-oss-120b,p082,arts_culture,1,15,30,
gpt-oss-120b,p082,arts_culture,2,20,35,
gpt-oss-120b,p082,arts_culture,3,18,25,
gpt-oss-120b,p082,arts_culture,4,22,20,
gpt-oss-120b,p082,arts_culture,5,10,15,
gpt-oss-120b,p084,arts_culture,0,15,20,
gpt-oss-120b,p084,arts_culture,1,20,30,
gpt-oss-120b,p084,arts_culture,2,25,25,
gpt-oss-120b,p084,arts_culture,3,30,20,
gpt-oss-120b,p084,arts_culture,4,35,35,
gpt-oss-120b,p084,arts_culture,5,20,20,
gpt-oss-120b,p086,arts_culture,0,12,20,
gpt-oss-120b,p086,arts_culture,1,20,30,
gpt-oss-120b,p086,arts_culture,2,18,35,
gpt-oss-120b,p086,arts_culture,3,15,25,
gpt-oss-120b,p086,arts_culture,4,10,20,
gpt-oss-120b,p086,arts_culture,5,14,15,
gpt-oss-120b,p092,misconceptions,0,10,15,
gpt-oss-120b,p092,misconceptions,1,20,20,
gpt-oss-120b,p092,misconceptions,2,25,30,
gpt-oss-120b,p092,misconceptions,3,15,25,
gpt-oss-120b,p092,misconceptions,4,30,35,
gpt-oss-120b,p092,misconceptions,5,10,15,
gpt-oss-120b,p095,misconceptions,0,12,20,
gpt-oss-120b,p095,misconceptions,1,15,15,
gpt-oss-120b,p095,misconceptions,2,18,20,
gpt-oss-120b,p095,misconceptions,3,20,30,
gpt-oss-120b,p095,misconceptions,4,22,35,
gpt-oss-120b,p095,misconceptions,5,15,15,
gpt-oss-120b,p096,misconceptions,0,10,10,
gpt-oss-120b,p096,misconceptions,1,15,20,
gpt-oss-120b,p096,misconceptions,2,20,30,
gpt-oss-120b,p096,misconceptions,3,15,35,
gpt-oss-120b,p096,misconceptions,4,25,40,
gpt-oss-120b,p096,misconceptions,5,10,15,
gpt-oss-120b,p099,misconceptions,0,10,15,
gpt-oss-120b,p099,misconceptions,1,15,30,
gpt-oss-120b,p099,misconceptions,2,20,40,
gpt-oss-120b,p099,misconceptions,3,25,35,
gpt-oss-120b,p099,misconceptions,4,15,25,
gpt-oss-120b,p099,misconceptions,5,20,20,
llama-3.3-70b-instruct,p001,history,0,30,20,30
llama-3.3-70b-instruct,p001,history,1,40,30,40
llama-3.3-70b-instruct,p001,history,2,50,40,50
llama-3.3-70b-instruct,p001,history,3,45,25,45
llama-3.3-70b-instruct,p001,history,4,35,15,42
llama-3.3-70b-instruct,p001,history,5,55,35,48
llama-3.3-70b-instruct,p001,history,6,20,10,38
llama-3.3-70b-instruct,p002,history,0,30,20,
llama-3.3-70b-instruct,p002,history,1,40,30,
llama-3.3-70b-instruct,p002,history,2,20,25,
llama-3.3-70b-instruct,p002,history,3,35,40,
llama-3.3-70b-instruct,p002,history,4,25,15,
llama-3.3-70b-instruct,p002,history,5,50,50,
llama-3.3-70b-instruct,p002,history,6,45,35,
llama-3.3-70b-instruct,p003,history,0,20,20,
llama-3.3-70b-instruct,p003,history,1,30,10,
llama-3.3-70b-instruct,p003,history,2,40,30,
llama-3.3-70b-instruct,p003,history,3,50,25,
llama-3.3-70b-instruct,p003,history,4,25,15,
llama-3.3-70b-instruct,p003,history,5,45,40,
llama-3.3-70b-instruct,p003,history,6,15,5,
llama-3.3-70b-instruct,p003,history,7,10,10,
llama-3.3-70b-instruct,p004,history,0,20,20,
llama-3.3-70b-instruct,p004,history,1,30,30,
llama-3.3-70b-instruct,p004,history,2,40,40,
llama-3.3-70b-instruct,p004,history,3,25,10,
llama-3.3-70b-instruct,p004,history,4,15,15,
llama-3.3-70b-instruct,p004,history,5,50,50,
llama-3.3-70b-instruct,p004,history,6,10,25,
llama-3.3-70b-instruct,p004,history,7,5,35,
llama-3.3-70b-instruct,p012,science,0,20,20,
llama-3.3-70b-instruct,p012,science,1,15,30,
llama-3.3-70b-instruct,p012,science,2,40,40,
llama-3.3-70b-instruct,p012,science,3,50,10,
llama-3.3-70b-instruct,p012,science,4,45,20,
llama-3.3-70b-instruct,p012,science,5,30,30,
llama-3.3-70b-instruct,p012,science,6,25,50,
llama-3.3-70b-instruct,p012,science,7,10,20,
llama-3.3-70b-instruct,p013,science,0,10,20,
llama-3.3-70b-instruct,p013,science,1,20,15,
llama-3.3-70b-instruct,p013,science,2,30,10,
llama-3.3-70b-instruct,p013,science,3,80,80,
llama-3.3-70b-instruct,p013,science,4,40,60,
llama-3.3-70b-instruct,p013,science,5,15,5,
llama-3.3-70b-instruct,p013,science,6,10,0,
llama-3.3-70b-instruct,p015,science,0,20,20,
llama-3.3-70b-instruct,p015,science,1,40,30,
llama-3.3-70b-instruct,p015,science,2,80,60,
llama-3.3-70b-instruct,p015,science,3,60,40,
llama-3.3-70b-instruct,p015,science,4,50,50,
llama-3.3-70b-instruct,p015,science,5,30,10,
llama-3.3-70b-instruct,p015,science,6,10,15,
llama-3.3-70b-instruct,p018,science,0,20,20,
llama-3.3-70b-instruct,p018,science,1,40,30,
llama-3.3-70b-instruct,p018,science,2,60,60,
llama-3.3-70b-instruct,p018,science,3,50,40,
llama-3.3-70b-instruct,p018,science,4,55,50,
llama-3.3-70b-instruct,p018,science,5,30,20,
llama-3.3-70b-instruct,p018,science,6,10,10,
llama-3.3-70b-instruct,p018,science,7,25,30,
llama-3.3-70b-instruct,p021,biology_medicine,0,20,20,
llama-3.3-70b-instruct,p021,biology_medicine,1,30,30,
llama-3.3-70b-instruct,p021,biology_medicine,2,40,40,
llama-3.3-70b-instruct,p021,biology_medicine,3,50,50,
llama-3.3-70b-instruct,p021,biology_medicine,4,80,60,
llama-3.3-70b-instruct,p021,biology_medicine,5,60,40,
llama-3.3-70b-instruct,p021,biology_medicine,6,25,20,
llama-3.3-70b-instruct,p025,biology_medicine,0,10,20,
llama-3.3-70b-instruct,p025,biology_medicine,1,20,30,
llama-3.3-70b-instruct,p025,biology_medicine,2,30,40,
llama-3.3-70b-instruct,p025,biology_medicine,3,40,50,
llama-3.3-70b-instruct,p025,biology_medicine,4,25,40,
llama-3.3-70b-instruct,p025,biology_medicine,5,35,30,
llama-3.3-70b-instruct,p025,biology_medicine,6,50,20,
llama-3.3-70b-instruct,p027,biology_medicine,0,20,20,
llama-3.3-70b-instruct,p027,biology_medicine,1,30,40,
llama-3.3-70b-instruct,p027,biology_medicine,2,40,30,
llama-3.3-70b-instruct,p027,biology_medicine,3,50,50,
llama-3.3-70b-instruct,p027,biology_medicine,4,45,60,
llama-3.3-70b-instruct,p027,biology_medicine,5,25,20,
llama-3.3-70b-instruct,p027,biology_medicine,6,35,40,
llama-3.3-70b-instruct,p027,biology_medicine,7,15,10,
llama-3.3-70b-instruct,p029,biology_medicine,0,10,10,
llama-3.3-70b-instruct,p029,biology_medicine,1,20,20,
llama-3.3-70b-instruct,p029,biology_medicine,2,30,30,
llama-3.3-70b-instruct,p029,biology_medicine,3,40,40,
llama-3.3-70b-instruct,p029,biology_medicine,4,25,15,
llama-3.3-70b-instruct,p029,biology_medicine,5,15,25,
llama-3.3-70b-instruct,p029,biology_medicine,6,5,5,
llama-3.3-70b-instruct,p029,biology_medicine,7,0,0,
llama-3.3-70b-instruct,p033,technology,0,20,20,
llama-3.3-70b-instruct,p033,technology,1,40,30,
llama-3.3-70b-instruct,p033,technology,2,30,10,
llama-3.3-70b-instruct,p033,technology,3,25,20,
llama-3.3-70b-instruct,p033,technology,4,50,40,
llama-3.3-70b-instruct,p033,technology,5,15,15,
llama-3.3-70b-instruct,p033,technology,6,35,25,
llama-3.3-70b-instruct,p033,technology,7,10,10,
llama-3.3-70b-instruct,p034,technology,0,20,20,
llama-3.3-70b-instruct,p034,technology,1,15,15,
llama-3.3-70b-instruct,p034,technology,2,40,40,
llama-3.3-70b-instruct,p034,technology,3,30,30,
llama-3.3-70b-instruct,p034,technology,4,50,50,
llama-3.3-70b-instruct,p034,technology,5,60,60,
llama-3.3-70b-instruct,p034,technology,6,55,25,
llama-3.3-70b-instruct,p034,technology,7,25,10,
llama-3.3-70b-instruct,p035,technology,0,20,20,
llama-3.3-70b-instruct,p035,technology,1,15,10,
llama-3.3-70b-instruct,p035,technology,2,40,30,
llama-3.3-70b-instruct,p035,technology,3,60,40,
llama-3.3-70b-instruct,p035,technology,4,50,35,
llama-3.3-70b-instruct,p035,technology,5,30,25,
llama-3.3-70b-instruct,p035,technology,6,25,20,
llama-3.3-70b-instruct,p035,technology,7,35,15,
llama-3.3-70b-instruct,p040,technology,0,20,20,
llama-3.3-70b-instruct,p040,technology,1,15,15,
llama-3.3-70b-instruct,p040,technology,2,30,10,
llama-3.3-70b-instruct,p040,technology,3,10,12,
llama-3.3-70b-instruct,p040,technology,4,25,8,
llama-3.3-70b-instruct,p040,technology,5,5,18,
llama-3.3-70b-instruct,p040,technology,6,18,22,
llama-3.3-70b-instruct,p042,economics,0,20,20,20
llama-3.3-70b-instruct,p042,economics,1,15,15,15
llama-3.3-70b-instruct,p042,economics,2,30,10,10
llama-3.3-70b-instruct,p042,economics,3,25,25,12
llama-3.3-70b-instruct,p042,economics,4,10,5,8
llama-3.3-70b-instruct,p042,economics,5,5,30,5
llama-3.3-70b-instruct,p042,economics,6,0,10,5
llama-3.3-70b-instruct,p044,economics,0,20,20,20
llama-3.3-70b-instruct,p044,economics,1,15,30,30
llama-3.3-70b-instruct,p044,economics,2,10,10,25
llama-3.3-70b-instruct,p044,economics,3,25,25,28
llama-3.3-70b-instruct,p044,economics,4,18,15,22
llama-3.3-70b-instruct,p044,economics,5,22,40,24
llama-3.3-70b-instruct,p044,economics,6,12,5,26
llama-3.3-70b-instruct,p045,economics,0,10,20,
llama-3.3-70b-instruct,p045,economics,1,15,15,
llama-3.3-70b-instruct,p045,economics,2,40,30,
llama-3.3-70b-instruct,p045,economics,3,20,10,
llama-3.3-70b-instruct,p045,economics,4,12,5,
llama-3.3-70b-instruct,p045,economics,5,8,20,
llama-3.3-70b-instruct,p045,economics,6,18,25,
llama-3.3-70b-instruct,p045,economics,7,5,0,
llama-3.3-70b-instruct,p046,economics,0,20,20,
llama-3.3-70b-instruct,p046,economics,1,15,15,
llama-3.3-70b-instruct,p046,economics,2,40,30,
llama-3.3-70b-instruct,p046,economics,3,10,10,
llama-3.3-70b-instruct,p046,economics,4,25,25,
llama-3.3-70b-instruct,p046,economics,5,30,20,
llama-3.3-70b-instruct,p046,economics,6,20,15,
llama-3.3-70b-instruct,p052,geography,0,20,20,
llama-3.3-70b-instruct,p052,geography,1,30,30,
llama-3.3-70b-instruct,p052,geography,2,40,40,
llama-3.3-70b-instruct,p052,geography,3,25,20,
llama-3.3-70b-instruct,p052,geography,4,15,10,
llama-3.3-70b-instruct,p052,geography,5,10,25,
llama-3.3-70b-instruct,p052,geography,6,5,15,
llama-3.3-70b-instruct,p054,geography,0,20,20,
llama-3.3-70b-instruct,p054,geography,1,40,40,
llama-3.3-70b-instruct,p054,geography,2,30,30,
llama-3.3-70b-instruct,p054,geography,3,50,50,
llama-3.3-70b-instruct,p054,geography,4,10,10,
llama-3.3-70b-instruct,p054,geography,5,25,25,
llama-3.3-70b-instruct,p054,geography,6,35,35,
llama-3.3-70b-instruct,p054,geography,7,15,15,
llama-3.3-70b-instruct,p056,geography,0,20,20,
llama-3.3-70b-instruct,p056,geography,1,40,30,
llama-3.3-70b-instruct,p056,geography,2,30,25,
llama-3.3-70b-instruct,p056,geography,3,50,40,
llama-3.3-70b-instruct,p056,geography,4,45,35,
llama-3.3-70b-instruct,p056,geography,5,15,10,
llama-3.3-70b-instruct,p056,geography,6,60,25,
llama-3.3-70b-instruct,p056,geography,7,10,15,
llama-3.3-70b-instruct,p060,geography,0,20,20,
llama-3.3-70b-instruct,p060,geography,1,40,30,
llama-3.3-70b-instruct,p060,geography,2,60,40,
llama-3.3-70b-instruct,p060,geography,3,30,10,
llama-3.3-70b-instruct,p060,geography,4,25,20,
llama-3.3-70b-instruct,p060,geography,5,50,25,
llama-3.3-70b-instruct,p060,geography,6,15,15,
llama-3.3-70b-instruct,p065,food_culture,0,20,20,
llama-3.3-70b-instruct,p065,food_culture,1,40,30,
llama-3.3-70b-instruct,p065,food_culture,2,30,10,
llama-3.3-70b-instruct,p065,food_culture,3,50,40,
llama-3.3-70b-instruct,p065,food_culture,4,60,50,
llama-3.3-70b-instruct,p065,food_culture,5,10,15,
llama-3.3-70b-instruct,p065,food_culture,6,25,25,
llama-3.3-70b-instruct,p065,food_culture,7,35,35,
llama-3.3-70b-instruct,p066,food_culture,0,10,20,
llama-3.3-70b-instruct,p066,food_culture,1,20,30,
llama-3.3-70b-instruct,p066,food_culture,2,30,25,
llama-3.3-70b-instruct,p066,food_culture,3,15,15,
llama-3.3-70b-instruct,p066,food_culture,4,25,40,
llama-3.3-70b-instruct,p066,food_culture,5,12,10,
llama-3.3-70b-instruct,p066,food_culture,6,18,5,
llama-3.3-70b-instruct,p068,food_culture,0,20,20,
llama-3.3-70b-instruct,p068,food_culture,1,30,30,
llama-3.3-70b-instruct,p068,food_culture,2,40,40,
llama-3.3-70b-instruct,p068,food_culture,3,35,25,
llama-3.3-70b-instruct,p068,food_culture,4,25,15,
llama-3.3-70b-instruct,p068,food_culture,5,28,10,
llama-3.3-70b-instruct,p068,food_culture,6,32,5,
llama-3.3-70b-instruct,p070,food_culture,0,20,20,20
llama-3.3-70b-instruct,p070,food_culture,1,40,30,15
llama-3.3-70b-instruct,p070,food_culture,2,30,40,12
llama-3.3-70b-instruct,p070,food_culture,3,35,35,10
llama-3.3-70b-instruct,p070,food_culture,4,25,25,8
llama-3.3-70b-instruct,p070,food_culture,5,50,50,8
llama-3.3-70b-instruct,p070,food_culture,6,45,45,5
llama-3.3-70b-instruct,p070,food_culture,7,10,10,5
llama-3.3-70b-instruct,p071,language,0,20,20,
llama-3.3-70b-instruct,p071,language,1,40,30,
llama-3.3-70b-instruct,p071,language,2,50,25,
llama-3.3-70b-instruct,p071,language,3,30,20,
llama-3.3-70b-instruct,p071,language,4,25,40,
llama-3.3-70b-instruct,p071,language,5,35,35,
llama-3.3-70b-instruct,p071,language,6,15,15,
llama-3.3-70b-instruct,p071,language,7,10,10,
llama-3.3-70b-instruct,p072,language,0,20,20,
llama-3.3-70b-instruct,p072,language,1,30,15,
llama-3.3-70b-instruct,p072,language,2,25,10,
llama-3.3-70b-instruct,p072,language,3,40,30,
llama-3.3-70b-instruct,p072,language,4,35,25,
llama-3.3-70b-instruct,p072,language,5,15,5,
llama-3.3-70b-instruct,p072,language,6,10,0,
llama-3.3-70b-instruct,p073,language,0,20,20,
llama-3.3-70b-instruct,p073,language,1,15,15,
llama-3.3-70b-instruct,p073,language,2,30,30,
llama-3.3-70b-instruct,p073,language,3,25,10,
llama-3.3-70b-instruct,p073,language,4,22,25,
llama-3.3-70b-instruct,p073,language,5,18,20,
llama-3.3-70b-instruct,p073,language,6,28,15,
llama-3.3-70b-instruct,p073,language,7,32,35,
llama-3.3-70b-instruct,p077,language,0,20,20,
llama-3.3-70b-instruct,p077,language,1,30,30,
llama-3.3-70b-instruct,p077,language,2,40,40,
llama-3.3-70b-instruct,p077,language,3,60,50,
llama-3.3-70b-instruct,p077,language,4,50,40,
llama-3.3-70b-instruct,p077,language,5,70,60,
llama-3.3-70b-instruct,p077,language,6,25,30,
llama-3.3-70b-instruct,p077,language,7,35,20,
llama-3.3-70b-instruct,p081,arts_culture,0,20,20,
llama-3.3-70b-instruct,p081,arts_culture,1,30,30,
llama-3.3-70b-instruct,p081,arts_culture,2,40,40,
llama-3.3-70b-instruct,p081,arts_culture,3,35,25,
llama-3.3-70b-instruct,p081,arts_culture,4,25,20,
llama-3.3-70b-instruct,p081,arts_culture,5,32,35,
llama-3.3-70b-instruct,p081,arts_culture,6,18,15,
llama-3.3-70b-instruct,p081,arts_culture,7,22,10,
llama-3.3-70b-instruct,p082,arts_culture,0,20,20,
llama-3.3-70b-instruct,p082,arts_culture,1,30,30,
llama-3.3-70b-instruct,p082,arts_culture,2,40,40,
llama-3.3-70b-instruct,p082,arts_culture,3,25,10,
llama-3.3-70b-instruct,p082,arts_culture,4,35,20,
llama-3.3-70b-instruct,p082,arts_culture,5,15,0,
llama-3.3-70b-instruct,p082,arts_culture,6,10,10,
llama-3.3-70b-instruct,p084,arts_culture,0,20,20,
llama-3.3-70b-instruct,p084,arts_culture,1,30,30,
llama-3.3-70b-instruct,p084,arts_culture,2,25,25,
llama-3.3-70b-instruct,p084,arts_culture,3,40,40,
llama-3.3-70b-instruct,p084,arts_culture,4,50,50,
llama-3.3-70b-instruct,p084,arts_culture,5,15,35,
llama-3.3-70b-instruct,p084,arts_culture,6,10,15,
llama-3.3-70b-instruct,p086,arts_culture,0,20,20,
llama-3.3-70b-instruct,p086,arts_culture,1,40,30,
llama-3.3-70b-instruct,p086,arts_culture,2,30,25,
llama-3.3-70b-instruct,p086,arts_culture,3,25,20,
llama-3.3-70b-instruct,p086,arts_culture,4,50,40,
llama-3.3-70b-instruct,p086,arts_culture,5,15,15,
llama-3.3-70b-instruct,p086,arts_culture,6,10,10,
llama-3.3-70b-instruct,p092,misconceptions,0,20,10,
llama-3.3-70b-instruct,p092,misconceptions,1,30,20,
llama-3.3-70b-instruct,p092,misconceptions,2,60,40,
llama-3.3-70b-instruct,p092,misconceptions,3,40,15,
llama-3.3-70b-instruct,p092,misconceptions,4,50,30,
llama-3.3-70b-instruct,p092,misconceptions,5,25,10,
llama-3.3-70b-instruct,p092,misconceptions,6,35,5,
llama-3.3-70b-instruct,p095,misconceptions,0,20,20,
llama-3.3-70b-instruct,p095,misconceptions,1,40,15,
llama-3.3-70b-instruct,p095,misconceptions,2,30,10,
llama-3.3-70b-instruct,p095,misconceptions,3,50,25,
llama-3.3-70b-instruct,p095,misconceptions,4,60,30,
llama-3.3-70b-instruct,p095,misconceptions,5,10,5,
llama-3.3-70b-instruct,p095,misconceptions,6,25,0,
llama-3.3-70b-instruct,p096,misconceptions,0,20,20,
llama-3.3-70b-instruct,p096,misconceptions,1,30,30,
llama-3.3-70b-instruct,p096,misconceptions,2,40,40,
llama-3.3-70b-instruct,p096,misconceptions,3,50,35,
llama-3.3-70b-instruct,p096,misconceptions,4,45,25,
llama-3.3-70b-instruct,p096,misconceptions,5,25,20,
llama-3.3-70b-instruct,p096,misconceptions,6,35,30,
llama-3.3-70b-instruct,p096,misconceptions,7,10,15,
llama-3.3-70b-instruct,p099,misconceptions,0,10,20,
llama-3.3-70b-instruct,p099,misconceptions,1,20,30,
llama-3.3-70b-instruct,p099,misconceptions,2,30,40,
llama-3.3-70b-instruct,p099,misconceptions,3,25,25,
llama-3.3-70b-instruct,p099,misconceptions,4,40,50,
llama-3.3-70b-instruct,p099,misconceptions,5,15,35,
llama-3.3-70b-instruct,p099,misconceptions,6,20,10,
ministral-3-14b-2512,p021,biology_medicine,0,12,15,
ministral-3-14b-2512,p021,biology_medicine,1,25,20,
ministral-3-14b-2512,p021,biology_medicine,2,18,10,
ministral-3-14b-2512,p021,biology_medicine,3,30,18,
ministral-3-14b-2512,p021,biology_medicine,4,8,8,
ministral-3-14b-2512,p021,biology_medicine,5,5,5,
ministral-3-14b-2512,p021,biology_medicine,6,0,12,
ministral-3-14b-2512,p025,biology_medicine,0,5,12,
ministral-3-14b-2512,p025,biology_medicine,1,8,20,
ministral-3-14b-2512,p025,biology_medicine,2,12,15,
ministral-3-14b-2512,p025,biology_medicine,3,18,18,
ministral-3-14b-2512,p025,biology_medicine,4,25,8,
ministral-3-14b-2512,p025,biology_medicine,5,10,5,
ministral-3-14b-2512,p045,economics,0,12,15,
ministral-3-14b-2512,p045,economics,1,8,20,
ministral-3-14b-2512,p045,economics,2,5,10,
ministral-3-14b-2512,p045,economics,3,3,5,
ministral-3-14b-2512,p045,economics,4,1,8,
ministral-3-14b-2512,p052,geography,0,15,5,
ministral-3-14b-2512,p052,geography,1,10,3,
ministral-3-14b-2512,p052,geography,2,8,2,
ministral-3-14b-2512,p052,geography,3,5,1,
ministral-3-14b-2512,p052,geography,4,3,8,
ministral-3-14b-2512,p052,geography,5,7,6,
ministral-3-14b-2512,p052,geography,6,6,4,
ministral-3-14b-2512,p054,geography,0,12,10,
ministral-3-14b-2512,p054,geography,1,8,15,
ministral-3-14b-2512,p054,geography,2,15,12,
ministral-3-14b-2512,p054,geography,3,20,20,
ministral-3-14b-2512,p054,geography,4,18,18,
ministral-3-14b-2512,p054,geography,5,25,14,
ministral-3-14b-2512,p060,geography,0,12,12,
ministral-3-14b-2512,p060,geography,1,8,8,
ministral-3-14b-2512,p060,geography,2,15,15,
ministral-3-14b-2512,p060,geography,3,10,20,
ministral-3-14b-2512,p060,geography,4,5,10,
ministral-3-14b-2512,p060,geography,5,3,5,
ministral-3-14b-2512,p068,food_culture,0,5,5,
ministral-3-14b-2512,p068,food_culture,1,10,10,
ministral-3-14b-2512,p068,food_culture,2,3,3,
ministral-3-14b-2512,p068,food_culture,3,15,15,
ministral-3-14b-2512,p068,food_culture,4,2,2,
ministral-3-14b-2512,p068,food_culture,5,20,12,
ministral-3-14b-2512,p068,food_culture,6,4,8,
ministral-3-14b-2512,p068,food_culture,7,1,4,
ministral-3-14b-2512,p070,food_culture,0,5,5,5
ministral-3-14b-2512,p070,food_culture,1,10,10,3
ministral-3-14b-2512,p070,food_culture,2,15,8,8
ministral-3-14b-2512,p070,food_culture,3,20,15,12
ministral-3-14b-2512,p070,food_culture,4,25,20,15
ministral-3-14b-2512,p070,food_culture,5,8,3,18
ministral-3-14b-2512,p070,food_culture,6,12,12,2
ministral-3-14b-2512,p073,language,0,5,12,
ministral-3-14b-2512,p073,language,1,15,25,
ministral-3-14b-2512,p073,language,2,10,18,
ministral-3-14b-2512,p073,language,3,20,30,
ministral-3-14b-2512,p073,language,4,25,28,
ministral-3-14b-2512,p073,language,5,30,40,
ministral-3-14b-2512,p073,language,6,10,15,
ministral-3-14b-2512,p081,arts_culture,0,5,12,
ministral-3-14b-2512,p081,arts_culture,1,10,18,
ministral-3-14b-2512,p081,arts_culture,2,8,15,
ministral-3-14b-2512,p081,arts_culture,3,15,8,
ministral-3-14b-2512,p081,arts_culture,4,20,20,
ministral-3-14b-2512,p081,arts_culture,5,12,10,
ministral-3-14b-2512,p081,arts_culture,6,3,5,
ministral-3-14b-2512,p095,misconceptions,0,5,12,
ministral-3-14b-2512,p095,misconceptions,1,12,25,
ministral-3-14b-2512,p095,misconceptions,2,8,18,
ministral-3-14b-2512,p095,misconceptions,3,3,22,
ministral-3-14b-2512,p095,misconceptions,4,2,15,
ministral-3-14b-2512,p095,misconceptions,5,15,20,
ministral-3-14b-2512,p099,misconceptions,0,5,5,
ministral-3-14b-2512,p099,misconceptions,1,10,10,
ministral-3-14b-2512,p099,misconceptions,2,8,3,
ministral-3-14b-2512,p099,misconceptions,3,15,8,
ministral-3-14b-2512,p099,misconceptions,4,3,6,
ministral-3-14b-2512,p099,misconceptions,5,7,4,
qwen3-30b-a3b-instruct-2507,p001,history,0,10,10,
qwen3-30b-a3b-instruct-2507,p001,history,1,15,15,
qwen3-30b-a3b-instruct-2507,p001,history,2,20,20,
qwen3-30b-a3b-instruct-2507,p001,history,3,10,12,
qwen3-30b-a3b-instruct-2507,p001,history,4,15,18,
qwen3-30b-a3b-instruct-2507,p001,history,5,10,10,
qwen3-30b-a3b-instruct-2507,p001,history,6,5,15,
qwen3-30b-a3b-instruct-2507,p001,history,7,10,5,
qwen3-30b-a3b-instruct-2507,p002,history,0,10,10,
qwen3-30b-a3b-instruct-2507,p002,history,1,5,15,
qwen3-30b-a3b-instruct-2507,p002,history,2,2,5,
qwen3-30b-a3b-instruct-2507,p002,history,3,15,20,
qwen3-30b-a3b-instruct-2507,p002,history,4,8,12,
qwen3-30b-a3b-instruct-2507,p002,history,5,3,8,
qwen3-30b-a3b-instruct-2507,p002,history,6,5,10,
qwen3-30b-a3b-instruct-2507,p002,history,7,7,15,
qwen3-30b-a3b-instruct-2507,p003,history,0,10,10,
qwen3-30b-a3b-instruct-2507,p003,history,1,15,15,
qwen3-30b-a3b-instruct-2507,p003,history,2,20,20,
qwen3-30b-a3b-instruct-2507,p003,history,3,10,10,
qwen3-30b-a3b-instruct-2507,p003,history,4,15,5,
qwen3-30b-a3b-instruct-2507,p003,history,5,10,8,
qwen3-30b-a3b-instruct-2507,p003,history,6,5,12,
qwen3-30b-a3b-instruct-2507,p004,history,0,10,10,
qwen3-30b-a3b-instruct-2507,p004,history,1,5,15,
