model_id,question_id,family,condition,sentence_index,score
llama-3.3-70b-instruct,p045,economics,post,5,20
llama-3.3-70b-instruct,p045,economics,live,6,18
llama-3.3-70b-instruct,p045,economics,post,6,25
llama-3.3-70b-instruct,p045,economics,live,7,5
llama-3.3-70b-instruct,p045,economics,post,7,0
llama-3.3-70b-instruct,p046,economics,live,0,20
llama-3.3-70b-instruct,p046,economics,post,0,20
llama-3.3-70b-instruct,p046,economics,live,1,15
llama-3.3-70b-instruct,p046,economics,post,1,15
llama-3.3-70b-instruct,p046,economics,live,2,40
llama-3.3-70b-instruct,p046,economics,post,2,30
llama-3.3-70b-instruct,p046,economics,live,3,10
llama-3.3-70b-instruct,p046,economics,post,3,10
llama-3.3-70b-instruct,p046,economics,live,4,25
llama-3.3-70b-instruct,p046,economics,post,4,25
llama-3.3-70b-instruct,p046,economics,live,5,30
llama-3.3-70b-instruct,p046,economics,post,5,20
llama-3.3-70b-instruct,p046,economics,live,6,20
llama-3.3-70b-instruct,p046,economics,post,6,15
llama-3.3-70b-instruct,p052,geography,live,0,20
llama-3.3-70b-instruct,p052,geography,post,0,20
llama-3.3-70b-instruct,p052,geography,live,1,30
llama-3.3-70b-instruct,p052,geography,post,1,30
llama-3.3-70b-instruct,p052,geography,live,2,40
llama-3.3-70b-instruct,p052,geography,post,2,40
llama-3.3-70b-instruct,p052,geography,live,3,25
llama-3.3-70b-instruct,p052,geography,post,3,20
llama-3.3-70b-instruct,p052,geography,live,4,15
llama-3.3-70b-instruct,p052,geography,post,4,10
llama-3.3-70b-instruct,p052,geography,live,5,10
llama-3.3-70b-instruct,p052,geography,post,5,25
llama-3.3-70b-instruct,p052,geography,live,6,5
llama-3.3-70b-instruct,p052,geography,post,6,15
llama-3.3-70b-instruct,p054,geography,live,0,20
llama-3.3-70b-instruct,p054,geography,post,0,20
llama-3.3-70b-instruct,p054,geography,live,1,40
llama-3.3-70b-instruct,p054,geography,post,1,40
llama-3.3-70b-instruct,p054,geography,live,2,30
llama-3.3-70b-instruct,p054,geography,post,2,30
llama-3.3-70b-instruct,p054,geography,live,3,50
llama-3.3-70b-instruct,p054,geography,post,3,50
llama-3.3-70b-instruct,p054,geography,live,4,10
llama-3.3-70b-instruct,p054,geography,post,4,10
llama-3.3-70b-instruct,p054,geography,live,5,25
llama-3.3-70b-instruct,p054,geography,post,5,25
llama-3.3-70b-instruct,p054,geography,live,6,35
llama-3.3-70b-instruct,p054,geography,post,6,35
llama-3.3-70b-instruct,p054,geography,live,7,15
llama-3.3-70b-instruct,p054,geography,post,7,15
llama-3.3-70b-instruct,p056,geography,live,0,20
llama-3.3-70b-instruct,p056,geography,post,0,20
llama-3.3-70b-instruct,p056,geography,live,1,40
llama-3.3-70b-instruct,p056,geography,post,1,30
llama-3.3-70b-instruct,p056,geography,live,2,30
llama-3.3-70b-instruct,p056,geography,post,2,25
llama-3.3-70b-instruct,p056,geography,live,3,50
llama-3.3-70b-instruct,p056,geography,post,3,40
llama-3.3-70b-instruct,p056,geography,live,4,45
llama-3.3-70b-instruct,p056,geography,post,4,35
llama-3.3-70b-instruct,p056,geography,live,5,15
llama-3.3-70b-instruct,p056,geography,post,5,10
llama-3.3-70b-instruct,p056,geography,live,6,60
llama-3.3-70b-instruct,p056,geography,post,6,25
llama-3.3-70b-instruct,p056,geography,live,7,10
llama-3.3-70b-instruct,p056,geography,post,7,15
llama-3.3-70b-instruct,p060,geography,live,0,20
llama-3.3-70b-instruct,p060,geography,post,0,20
llama-3.3-70b-instruct,p060,geography,live,1,40
llama-3.3-70b-instruct,p060,geography,post,1,30
llama-3.3-70b-instruct,p060,geography,live,2,60
llama-3.3-70b-instruct,p060,geography,post,2,40
llama-3.3-70b-instruct,p060,geography,live,3,30
llama-3.3-70b-instruct,p060,geography,post,3,10
llama-3.3-70b-instruct,p060,geography,live,4,25
llama-3.3-70b-instruct,p060,geography,post,4,20
llama-3.3-70b-instruct,p060,geography,live,5,50
llama-3.3-70b-instruct,p060,geography,post,5,25
llama-3.3-70b-instruct,p060,geography,live,6,15
llama-3.3-70b-instruct,p060,geography,post,6,15
llama-3.3-70b-instruct,p065,food_culture,live,0,20
llama-3.3-70b-instruct,p065,food_culture,post,0,20
llama-3.3-70b-instruct,p065,food_culture,live,1,40
llama-3.3-70b-instruct,p065,food_culture,post,1,30
llama-3.3-70b-instruct,p065,food_culture,live,2,30
llama-3.3-70b-instruct,p065,food_culture,post,2,10
llama-3.3-70b-instruct,p065,food_culture,live,3,50
llama-3.3-70b-instruct,p065,food_culture,post,3,40
llama-3.3-70b-instruct,p065,food_culture,live,4,60
llama-3.3-70b-instruct,p065,food_culture,post,4,50
llama-3.3-70b-instruct,p065,food_culture,live,5,10
llama-3.3-70b-instruct,p065,food_culture,post,5,15
llama-3.3-70b-instruct,p065,food_culture,live,6,25
llama-3.3-70b-instruct,p065,food_culture,post,6,25
llama-3.3-70b-instruct,p065,food_culture,live,7,35
llama-3.3-70b-instruct,p065,food_culture,post,7,35
llama-3.3-70b-instruct,p066,food_culture,live,0,10
llama-3.3-70b-instruct,p066,food_culture,post,0,20
llama-3.3-70b-instruct,p066,food_culture,live,1,20
llama-3.3-70b-instruct,p066,food_culture,post,1,30
llama-3.3-70b-instruct,p066,food_culture,live,2,30
llama-3.3-70b-instruct,p066,food_culture,post,2,25
llama-3.3-70b-instruct,p066,food_culture,live,3,15
llama-3.3-70b-instruct,p066,food_culture,post,3,15
llama-3.3-70b-instruct,p066,food_culture,live,4,25
llama-3.3-70b-instruct,p066,food_culture,post,4,40
llama-3.3-70b-instruct,p066,food_culture,live,5,12
llama-3.3-70b-instruct,p066,food_culture,post,5,10
llama-3.3-70b-instruct,p066,food_culture,live,6,18
llama-3.3-70b-instruct,p066,food_culture,post,6,5
llama-3.3-70b-instruct,p068,food_culture,live,0,20
llama-3.3-70b-instruct,p068,food_culture,post,0,20
llama-3.3-70b-instruct,p068,food_culture,live,1,30
llama-3.3-70b-instruct,p068,food_culture,post,1,30
llama-3.3-70b-instruct,p068,food_culture,live,2,40
llama-3.3-70b-instruct,p068,food_culture,post,2,40
llama-3.3-70b-instruct,p068,food_culture,live,3,35
llama-3.3-70b-instruct,p068,food_culture,post,3,25
llama-3.3-70b-instruct,p068,food_culture,live,4,25
llama-3.3-70b-instruct,p068,food_culture,post,4,15
llama-3.3-70b-instruct,p068,food_culture,live,5,28
llama-3.3-70b-instruct,p068,food_culture,post,5,10
llama-3.3-70b-instruct,p068,food_culture,live,6,32
llama-3.3-70b-instruct,p068,food_culture,post,6,5
llama-3.3-70b-instruct,p070,food_culture,live,0,20
llama-3.3-70b-instruct,p070,food_culture,post,0,20
llama-3.3-70b-instruct,p070,food_culture,replay,0,20
llama-3.3-70b-instruct,p070,food_culture,live,1,40
llama-3.3-70b-instruct,p070,food_culture,post,1,30
llama-3.3-70b-instruct,p070,food_culture,replay,1,15
llama-3.3-70b-instruct,p070,food_culture,live,2,30
llama-3.3-70b-instruct,p070,food_culture,post,2,40
llama-3.3-70b-instruct,p070,food_culture,replay,2,12
llama-3.3-70b-instruct,p070,food_culture,live,3,35
llama-3.3-70b-instruct,p070,food_culture,post,3,35
llama-3.3-70b-instruct,p070,food_culture,replay,3,10
llama-3.3-70b-instruct,p070,food_culture,live,4,25
llama-3.3-70b-instruct,p070,food_culture,post,4,25
llama-3.3-70b-instruct,p070,food_culture,replay,4,8
llama-3.3-70b-instruct,p070,food_culture,live,5,50
llama-3.3-70b-instruct,p070,food_culture,post,5,50
llama-3.3-70b-instruct,p070,food_culture,replay,5,8
llama-3.3-70b-instruct,p070,food_culture,live,6,45
llama-3.3-70b-instruct,p070,food_culture,post,6,45
llama-3.3-70b-instruct,p070,food_culture,replay,6,5
llama-3.3-70b-instruct,p070,food_culture,live,7,10
llama-3.3-70b-instruct,p070,food_culture,post,7,10
llama-3.3-70b-instruct,p070,food_culture,replay,7,5
llama-3.3-70b-instruct,p071,language,live,0,20
llama-3.3-70b-instruct,p071,language,post,0,20
llama-3.3-70b-instruct,p071,language,live,1,40
llama-3.3-70b-instruct,p071,language,post,1,30
llama-3.3-70b-instruct,p071,language,live,2,50
llama-3.3-70b-instruct,p071,language,post,2,25
llama-3.3-70b-instruct,p071,language,live,3,30
llama-3.3-70b-instruct,p071,language,post,3,20
llama-3.3-70b-instruct,p071,language,live,4,25
llama-3.3-70b-instruct,p071,language,post,4,40
llama-3.3-70b-instruct,p071,language,live,5,35
llama-3.3-70b-instruct,p071,language,post,5,35
llama-3.3-70b-instruct,p071,language,live,6,15
llama-3.3-70b-instruct,p071,language,post,6,15
llama-3.3-70b-instruct,p071,language,live,7,10
llama-3.3-70b-instruct,p071,language,post,7,10
llama-3.3-70b-instruct,p072,language,live,0,20
llama-3.3-70b-instruct,p072,language,post,0,20
llama-3.3-70b-instruct,p072,language,live,1,30
llama-3.3-70b-instruct,p072,language,post,1,15
llama-3.3-70b-instruct,p072,language,live,2,25
llama-3.3-70b-instruct,p072,language,post,2,10
llama-3.3-70b-instruct,p072,language,live,3,40
llama-3.3-70b-instruct,p072,language,post,3,30
llama-3.3-70b-instruct,p072,language,live,4,35
llama-3.3-70b-instruct,p072,language,post,4,25
llama-3.3-70b-instruct,p072,language,live,5,15
llama-3.3-70b-instruct,p072,language,post,5,5
llama-3.3-70b-instruct,p072,language,live,6,10
llama-3.3-70b-instruct,p072,language,post,6,0
llama-3.3-70b-instruct,p073,language,live,0,20
llama-3.3-70b-instruct,p073,language,post,0,20
llama-3.3-70b-instruct,p073,language,live,1,15
llama-3.3-70b-instruct,p073,language,post,1,15
llama-3.3-70b-instruct,p073,language,live,2,30
llama-3.3-70b-instruct,p073,language,post,2,30
llama-3.3-70b-instruct,p073,language,live,3,25
llama-3.3-70b-instruct,p073,language,post,3,10
llama-3.3-70b-instruct,p073,language,live,4,22
llama-3.3-70b-instruct,p073,language,post,4,25
llama-3.3-70b-instruct,p073,language,live,5,18
llama-3.3-70b-instruct,p073,language,post,5,20
llama-3.3-70b-instruct,p073,language,live,6,28
llama-3.3-70b-instruct,p073,language,post,6,15
llama-3.3-70b-instruct,p073,language,live,7,32
llama-3.3-70b-instruct,p073,language,post,7,35
llama-3.3-70b-instruct,p077,language,live,0,20
llama-3.3-70b-instruct,p077,language,post,0,20
llama-3.3-70b-instruct,p077,language,live,1,30
llama-3.3-70b-instruct,p077,language,post,1,30
llama-3.3-70b-instruct,p077,language,live,2,40
llama-3.3-70b-instruct,p077,language,post,2,40
llama-3.3-70b-instruct,p077,language,live,3,60
llama-3.3-70b-instruct,p077,language,post,3,50
llama-3.3-70b-instruct,p077,language,live,4,50
llama-3.3-70b-instruct,p077,language,post,4,40
llama-3.3-70b-instruct,p077,language,live,5,70
llama-3.3-70b-instruct,p077,language,post,5,60
llama-3.3-70b-instruct,p077,language,live,6,25
llama-3.3-70b-instruct,p077,language,post,6,30
llama-3.3-70b-instruct,p077,language,live,7,35
llama-3.3-70b-instruct,p077,language,post,7,20
llama-3.3-70b-instruct,p081,arts_culture,live,0,20
llama-3.3-70b-instruct,p081,arts_culture,post,0,20
llama-3.3-70b-instruct,p081,arts_culture,live,1,30
llama-3.3-70b-instruct,p081,arts_culture,post,1,30
llama-3.3-70b-instruct,p081,arts_culture,live,2,40
llama-3.3-70b-instruct,p081,arts_culture,post,2,40
llama-3.3-70b-instruct,p081,arts_culture,live,3,35
llama-3.3-70b-instruct,p081,arts_culture,post,3,25
llama-3.3-70b-instruct,p081,arts_culture,live,4,25
llama-3.3-70b-instruct,p081,arts_culture,post,4,20
llama-3.3-70b-instruct,p081,arts_culture,live,5,32
llama-3.3-70b-instruct,p081,arts_culture,post,5,35
llama-3.3-70b-instruct,p081,arts_culture,live,6,18
llama-3.3-70b-instruct,p081,arts_culture,post,6,15
llama-3.3-70b-instruct,p081,arts_culture,live,7,22
llama-3.3-70b-instruct,p081,arts_culture,post,7,10
llama-3.3-70b-instruct,p082,arts_culture,live,0,20
llama-3.3-70b-instruct,p082,arts_culture,post,0,20
llama-3.3-70b-instruct,p082,arts_culture,live,1,30
llama-3.3-70b-instruct,p082,arts_culture,post,1,30
llama-3.3-70b-instruct,p082,arts_culture,live,2,40
llama-3.3-70b-instruct,p082,arts_culture,post,2,40
llama-3.3-70b-instruct,p082,arts_culture,live,3,25
llama-3.3-70b-instruct,p082,arts_culture,post,3,10
llama-3.3-70b-instruct,p082,arts_culture,live,4,35
llama-3.3-70b-instruct,p082,arts_culture,post,4,20
llama-3.3-70b-instruct,p082,arts_culture,live,5,15
llama-3.3-70b-instruct,p082,arts_culture,post,5,0
llama-3.3-70b-instruct,p082,arts_culture,live,6,10
llama-3.3-70b-instruct,p082,arts_culture,post,6,10
llama-3.3-70b-instruct,p084,arts_culture,live,0,20
llama-3.3-70b-instruct,p084,arts_culture,post,0,20
llama-3.3-70b-instruct,p084,arts_culture,live,1,30
llama-3.3-70b-instruct,p084,arts_culture,post,1,30
llama-3.3-70b-instruct,p084,arts_culture,live,2,25
llama-3.3-70b-instruct,p084,arts_culture,post,2,25
llama-3.3-70b-instruct,p084,arts_culture,live,3,40
llama-3.3-70b-instruct,p084,arts_culture,post,3,40
llama-3.3-70b-instruct,p084,arts_culture,live,4,50
llama-3.3-70b-instruct,p084,arts_culture,post,4,50
llama-3.3-70b-instruct,p084,arts_culture,live,5,15
llama-3.3-70b-instruct,p084,arts_culture,post,5,35
llama-3.3-70b-instruct,p084,arts_culture,live,6,10
llama-3.3-70b-instruct,p084,arts_culture,post,6,15
llama-3.3-70b-instruct,p086,arts_culture,live,0,20
llama-3.3-70b-instruct,p086,arts_culture,post,0,20
llama-3.3-70b-instruct,p086,arts_culture,live,1,40
llama-3.3-70b-instruct,p086,arts_culture,post,1,30
llama-3.3-70b-instruct,p086,arts_culture,live,2,30
llama-3.3-70b-instruct,p086,arts_culture,post,2,25
llama-3.3-70b-instruct,p086,arts_culture,live,3,25
llama-3.3-70b-instruct,p086,arts_culture,post,3,20
llama-3.3-70b-instruct,p086,arts_culture,live,4,50
llama-3.3-70b-instruct,p086,arts_culture,post,4,40
llama-3.3-70b-instruct,p086,arts_culture,live,5,15
llama-3.3-70b-instruct,p086,arts_culture,post,5,15
llama-3.3-70b-instruct,p086,arts_culture,live,6,10
llama-3.3-70b-instruct,p086,arts_culture,post,6,10
llama-3.3-70b-instruct,p092,misconceptions,live,0,20
llama-3.3-70b-instruct,p092,misconceptions,post,0,10
llama-3.3-70b-instruct,p092,misconceptions,live,1,30
llama-3.3-70b-instruct,p092,misconceptions,post,1,20
llama-3.3-70b-instruct,p092,misconceptions,live,2,60
llama-3.3-70b-instruct,p092,misconceptions,post,2,40
llama-3.3-70b-instruct,p092,misconceptions,live,3,40
llama-3.3-70b-instruct,p092,misconceptions,post,3,15
llama-3.3-70b-instruct,p092,misconceptions,live,4,50
llama-3.3-70b-instruct,p092,misconceptions,post,4,30
llama-3.3-70b-instruct,p092,misconceptions,live,5,25
llama-3.3-70b-instruct,p092,misconceptions,post,5,10
llama-3.3-70b-instruct,p092,misconceptions,live,6,35
llama-3.3-70b-instruct,p092,misconceptions,post,6,5
llama-3.3-70b-instruct,p095,misconceptions,live,0,20
llama-3.3-70b-instruct,p095,misconceptions,post,0,20
llama-3.3-70b-instruct,p095,misconceptions,live,1,40
llama-3.3-70b-instruct,p095,misconceptions,post,1,15
llama-3.3-70b-instruct,p095,misconceptions,live,2,30
llama-3.3-70b-instruct,p095,misconceptions,post,2,10
llama-3.3-70b-instruct,p095,misconceptions,live,3,50
llama-3.3-70b-instruct,p095,misconceptions,post,3,25
llama-3.3-70b-instruct,p095,misconceptions,live,4,60
llama-3.3-70b-instruct,p095,misconceptions,post,4,30
llama-3.3-70b-instruct,p095,misconceptions,live,5,10
llama-3.3-70b-instruct,p095,misconceptions,post,5,5
llama-3.3-70b-instruct,p095,misconceptions,live,6,25
llama-3.3-70b-instruct,p095,misconceptions,post,6,0
llama-3.3-70b-instruct,p096,misconceptions,live,0,20
llama-3.3-70b-instruct,p096,misconceptions,post,0,20
llama-3.3-70b-instruct,p096,misconceptions,live,1,30
llama-3.3-70b-instruct,p096,misconceptions,post,1,30
llama-3.3-70b-instruct,p096,misconceptions,live,2,40
llama-3.3-70b-instruct,p096,misconceptions,post,2,40
llama-3.3-70b-instruct,p096,misconceptions,live,3,50
llama-3.3-70b-instruct,p096,misconceptions,post,3,35
llama-3.3-70b-instruct,p096,misconceptions,live,4,45
llama-3.3-70b-instruct,p096,misconceptions,post,4,25
llama-3.3-70b-instruct,p096,misconceptions,live,5,25
llama-3.3-70b-instruct,p096,misconceptions,post,5,20
llama-3.3-70b-instruct,p096,misconceptions,live,6,35
llama-3.3-70b-instruct,p096,misconceptions,post,6,30
llama-3.3-70b-instruct,p096,misconceptions,live,7,10
llama-3.3-70b-instruct,p096,misconceptions,post,7,15
llama-3.3-70b-instruct,p099,misconceptions,live,0,10
llama-3.3-70b-instruct,p099,misconceptions,post,0,20
llama-3.3-70b-instruct,p099,misconceptions,live,1,20
llama-3.3-70b-instruct,p099,misconceptions,post,1,30
llama-3.3-70b-instruct,p099,misconceptions,live,2,30
llama-3.3-70b-instruct,p099,misconceptions,post,2,40
llama-3.3-70b-instruct,p099,misconceptions,live,3,25
llama-3.3-70b-instruct,p099,misconceptions,post,3,25
llama-3.3-70b-instruct,p099,misconceptions,live,4,40
llama-3.3-70b-instruct,p099,misconceptions,post,4,50
llama-3.3-70b-instruct,p099,misconceptions,live,5,15
llama-3.3-70b-instruct,p099,misconceptions,post,5,35
llama-3.3-70b-instruct,p099,misconceptions,live,6,20
llama-3.3-70b-instruct,p099,misconceptions,post,6,10
ministral-3-14b-2512,p021,biology_medicine,live,0,12
ministral-3-14b-2512,p021,biology_medicine,post,0,15
ministral-3-14b-2512,p021,biology_medicine,live,1,25
ministral-3-14b-2512,p021,biology_medicine,post,1,20
ministral-3-14b-2512,p021,biology_medicine,live,2,18
ministral-3-14b-2512,p021,biology_medicine,post,2,10
ministral-3-14b-2512,p021,biology_medicine,live,3,30
ministral-3-14b-2512,p021,biology_medicine,post,3,18
ministral-3-14b-2512,p021,biology_medicine,live,4,8
ministral-3-14b-2512,p021,biology_medicine,post,4,8
ministral-3-14b-2512,p021,biology_medicine,live,5,5
ministral-3-14b-2512,p021,biology_medicine,post,5,5
ministral-3-14b-2512,p021,biology_medicine,live,6,0
ministral-3-14b-2512,p021,biology_medicine,post,6,12
ministral-3-14b-2512,p025,biology_medicine,live,0,5
ministral-3-14b-2512,p025,biology_medicine,post,0,12
ministral-3-14b-2512,p025,biology_medicine,live,1,8
ministral-3-14b-2512,p025,biology_medicine,post,1,20
ministral-3-14b-2512,p025,biology_medicine,live,2,12
ministral-3-14b-2512,p025,biology_medicine,post,2,15
ministral-3-14b-2512,p025,biology_medicine,live,3,18
ministral-3-14b-2512,p025,biology_medicine,post,3,18
ministral-3-14b-2512,p025,biology_medicine,live,4,25
ministral-3-14b-2512,p025,biology_medicine,post,4,8
ministral-3-14b-2512,p025,biology_medicine,live,5,10
ministral-3-14b-2512,p025,biology_medicine,post,5,5
ministral-3-14b-2512,p045,economics,live,0,12
ministral-3-14b-2512,p045,economics,post,0,15
ministral-3-14b-2512,p045,economics,live,1,8
ministral-3-14b-2512,p045,economics,post,1,20
ministral-3-14b-2512,p045,economics,live,2,5
ministral-3-14b-2512,p045,economics,post,2,10
ministral-3-14b-2512,p045,economics,live,3,3
ministral-3-14b-2512,p045,economics,post,3,5
ministral-3-14b-2512,p045,economics,live,4,1
ministral-3-14b-2512,p045,economics,post,4,8
ministral-3-14b-2512,p052,geography,live,0,15
ministral-3-14b-2512,p052,geography,post,0,5
ministral-3-14b-2512,p052,geography,live,1,10
ministral-3-14b-2512,p052,geography,post,1,3
ministral-3-14b-2512,p052,geography,live,2,8
ministral-3-14b-2512,p052,geography,post,2,2
ministral-3-14b-2512,p052,geography,live,3,5
ministral-3-14b-2512,p052,geography,post,3,1
ministral-3-14b-2512,p052,geography,live,4,3
ministral-3-14b-2512,p052,geography,post,4,8
ministral-3-14b-2512,p052,geography,live,5,7
ministral-3-14b-2512,p052,geography,post,5,6
ministral-3-14b-2512,p052,geography,live,6,6
ministral-3-14b-2512,p052,geography,post,6,4
ministral-3-14b-2512,p054,geography,live,0,12
ministral-3-14b-2512,p054,geography,post,0,10
ministral-3-14b-2512,p054,geography,live,1,8
ministral-3-14b-2512,p054,geography,post,1,15
ministral-3-14b-2512,p054,geography,live,2,15
ministral-3-14b-2512,p054,geography,post,2,12
ministral-3-14b-2512,p054,geography,live,3,20
ministral-3-14b-2512,p054,geography,post,3,20
ministral-3-14b-2512,p054,geography,live,4,18
ministral-3-14b-2512,p054,geography,post,4,18
ministral-3-14b-2512,p054,geography,live,5,25
ministral-3-14b-2512,p054,geography,post,5,14
ministral-3-14b-2512,p060,geography,live,0,12
ministral-3-14b-2512,p060,geography,post,0,12
ministral-3-14b-2512,p060,geography,live,1,8
ministral-3-14b-2512,p060,geography,post,1,8
ministral-3-14b-2512,p060,geography,live,2,15
ministral-3-14b-2512,p060,geography,post,2,15
ministral-3-14b-2512,p060,geography,live,3,10
ministral-3-14b-2512,p060,geography,post,3,20
ministral-3-14b-2512,p060,geography,live,4,5
ministral-3-14b-2512,p060,geography,post,4,10
ministral-3-14b-2512,p060,geography,live,5,3
ministral-3-14b-2512,p060,geography,post,5,5
ministral-3-14b-2512,p068,food_culture,live,0,5
ministral-3-14b-2512,p068,food_culture,post,0,5
ministral-3-14b-2512,p068,food_culture,live,1,10
ministral-3-14b-2512,p068,food_culture,post,1,10
ministral-3-14b-2512,p068,food_culture,live,2,3
ministral-3-14b-2512,p068,food_culture,post,2,3
ministral-3-14b-2512,p068,food_culture,live,3,15
ministral-3-14b-2512,p068,food_culture,post,3,15
ministral-3-14b-2512,p068,food_culture,live,4,2
ministral-3-14b-2512,p068,food_culture,post,4,2
ministral-3-14b-2512,p068,food_culture,live,5,20
ministral-3-14b-2512,p068,food_culture,post,5,12
ministral-3-14b-2512,p068,food_culture,live,6,4
ministral-3-14b-2512,p068,food_culture,post,6,8
ministral-3-14b-2512,p068,food_culture,live,7,1
ministral-3-14b-2512,p068,food_culture,post,7,4
ministral-3-14b-2512,p070,food_culture,live,0,5
ministral-3-14b-2512,p070,food_culture,post,0,5
ministral-3-14b-2512,p070,food_culture,replay,0,5
ministral-3-14b-2512,p070,food_culture,live,1,10
ministral-3-14b-2512,p070,food_culture,post,1,10
ministral-3-14b-2512,p070,food_culture,replay,1,3
ministral-3-14b-2512,p070,food_culture,live,2,15
ministral-3-14b-2512,p070,food_culture,post,2,8
ministral-3-14b-2512,p070,food_culture,replay,2,8
ministral-3-14b-2512,p070,food_culture,live,3,20
ministral-3-14b-2512,p070,food_culture,post,3,15
ministral-3-14b-2512,p070,food_culture,replay,3,12
ministral-3-14b-2512,p070,food_culture,live,4,25
ministral-3-14b-2512,p070,food_culture,post,4,20
ministral-3-14b-2512,p070,food_culture,replay,4,15
ministral-3-14b-2512,p070,food_culture,live,5,8
ministral-3-14b-2512,p070,food_culture,post,5,3
ministral-3-14b-2512,p070,food_culture,replay,5,18
ministral-3-14b-2512,p070,food_culture,live,6,12
ministral-3-14b-2512,p070,food_culture,post,6,12
ministral-3-14b-2512,p070,food_culture,replay,6,2
ministral-3-14b-2512,p073,language,live,0,5
ministral-3-14b-2512,p073,language,post,0,12
ministral-3-14b-2512,p073,language,live,1,15
ministral-3-14b-2512,p073,language,post,1,25
ministral-3-14b-2512,p073,language,live,2,10
ministral-3-14b-2512,p073,language,post,2,18
ministral-3-14b-2512,p073,language,live,3,20
ministral-3-14b-2512,p073,language,post,3,30
ministral-3-14b-2512,p073,language,live,4,25
ministral-3-14b-2512,p073,language,post,4,28
ministral-3-14b-2512,p073,language,live,5,30
ministral-3-14b-2512,p073,language,post,5,40
ministral-3-14b-2512,p073,language,live,6,10
ministral-3-14b-2512,p073,language,post,6,15
ministral-3-14b-2512,p081,arts_culture,live,0,5
ministral-3-14b-2512,p081,arts_culture,post,0,12
ministral-3-14b-2512,p081,arts_culture,live,1,10
ministral-3-14b-2512,p081,arts_culture,post,1,18
ministral-3-14b-2512,p081,arts_culture,live,2,8
ministral-3-14b-2512,p081,arts_culture,post,2,15
ministral-3-14b-2512,p081,arts_culture,live,3,15
ministral-3-14b-2512,p081,arts_culture,post,3,8
ministral-3-14b-2512,p081,arts_culture,live,4,20
ministral-3-14b-2512,p081,arts_culture,post,4,20
ministral-3-14b-2512,p081,arts_culture,live,5,12
ministral-3-14b-2512,p081,arts_culture,post,5,10
ministral-3-14b-2512,p081,arts_culture,live,6,3
ministral-3-14b-2512,p081,arts_culture,post,6,5
ministral-3-14b-2512,p095,misconceptions,live,0,5
ministral-3-14b-2512,p095,misconceptions,post,0,12
ministral-3-14b-2512,p095,misconceptions,live,1,12
ministral-3-14b-2512,p095,misconceptions,post,1,25
ministral-3-14b-2512,p095,misconceptions,live,2,8
ministral-3-14b-2512,p095,misconceptions,post,2,18
ministral-3-14b-2512,p095,misconceptions,live,3,3
ministral-3-14b-2512,p095,misconceptions,post,3,22
ministral-3-14b-2512,p095,misconceptions,live,4,2
ministral-3-14b-2512,p095,misconceptions,post,4,15
ministral-3-14b-2512,p095,misconceptions,live,5,15
ministral-3-14b-2512,p095,misconceptions,post,5,20
ministral-3-14b-2512,p099,misconceptions,live,0,5
ministral-3-14b-2512,p099,misconceptions,post,0,5
ministral-3-14b-2512,p099,misconceptions,live,1,10
ministral-3-14b-2512,p099,misconceptions,post,1,10
ministral-3-14b-2512,p099,misconceptions,live,2,8
ministral-3-14b-2512,p099,misconceptions,post,2,3
ministral-3-14b-2512,p099,misconceptions,live,3,15
ministral-3-14b-2512,p099,misconceptions,post,3,8
ministral-3-14b-2512,p099,misconceptions,live,4,3
ministral-3-14b-2512,p099,misconceptions,post,4,6
ministral-3-14b-2512,p099,misconceptions,live,5,7
ministral-3-14b-2512,p099,misconceptions,post,5,4
qwen3-30b-a3b-instruct-2507,p001,history,live,0,10
qwen3-30b-a3b-instruct-2507,p001,history,post,0,10
qwen3-30b-a3b-instruct-2507,p001,history,live,1,15
qwen3-30b-a3b-instruct-2507,p001,history,post,1,15
qwen3-30b-a3b-instruct-2507,p001,history,live,2,20
qwen3-30b-a3b-instruct-2507,p001,history,post,2,20
qwen3-30b-a3b-instruct-2507,p001,history,live,3,10
qwen3-30b-a3b-instruct-2507,p001,history,post,3,12
qwen3-30b-a3b-instruct-2507,p001,history,live,4,15
qwen3-30b-a3b-instruct-2507,p001,history,post,4,18
qwen3-30b-a3b-instruct-2507,p001,history,live,5,10
qwen3-30b-a3b-instruct-2507,p001,history,post,5,10
qwen3-30b-a3b-instruct-2507,p001,history,live,6,5
qwen3-30b-a3b-instruct-2507,p001,history,post,6,15
qwen3-30b-a3b-instruct-2507,p001,history,live,7,10
qwen3-30b-a3b-instruct-2507,p001,history,post,7,5
qwen3-30b-a3b-instruct-2507,p002,history,live,0,10
qwen3-30b-a3b-instruct-2507,p002,history,post,0,10
qwen3-30b-a3b-instruct-2507,p002,history,live,1,5
qwen3-30b-a3b-instruct-2507,p002,history,post,1,15
qwen3-30b-a3b-instruct-2507,p002,history,live,2,2
qwen3-30b-a3b-instruct-2507,p002,history,post,2,5
qwen3-30b-a3b-instruct-2507,p002,history,live,3,15
qwen3-30b-a3b-instruct-2507,p002,history,post,3,20
qwen3-30b-a3b-instruct-2507,p002,history,live,4,8
qwen3-30b-a3b-instruct-2507,p002,history,post,4,12
qwen3-30b-a3b-instruct-2507,p002,history,live,5,3
qwen3-30b-a3b-instruct-2507,p002,history,post,5,8
qwen3-30b-a3b-instruct-2507,p002,history,live,6,5
qwen3-30b-a3b-instruct-2507,p002,history,post,6,10
