model_id,variant_id,question_id,family,condition,sentence_index,raw_score,normalized_ai_risk
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,live,0,92,8
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,live,1,88,12
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,live,2,95,5
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,live,3,90,10
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,live,4,85,15
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,live,5,89,11
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,live,6,94,6
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,post,0,85,15
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,post,1,90,10
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,post,2,78,22
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,post,3,92,8
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,post,4,82,18
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,post,5,88,12
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,post,6,65,35
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,replay,0,95,5
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,replay,1,92,8
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,replay,2,94,6
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,replay,3,96,4
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,replay,4,95,5
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,replay,5,96,4
gemini-3.1-pro-preview,reverse,r10_travel_moment,travel_moment,replay,6,95,5
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,live,0,95,5
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,live,1,98,2
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,live,2,92,8
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,live,3,96,4
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,live,4,94,6
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,live,5,93,7
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,live,6,97,3
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,live,7,95,5
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,post,0,95,5
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,post,1,98,2
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,post,2,96,4
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,post,3,97,3
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,post,4,94,6
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,post,5,95,5
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,post,6,92,8
gemini-3.1-pro-preview,reverse,r11_change_of_mind,opinion_from_experience,post,7,75,25
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,live,0,95,5
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,live,1,92,8
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,live,2,98,2
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,live,3,90,10
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,live,4,88,12
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,live,5,94,6
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,live,6,96,4
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,post,0,95,5
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,post,1,92,8
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,post,2,98,2
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,post,3,96,4
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,post,4,91,9
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,post,5,94,6
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,post,6,97,3
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,replay,0,95,5
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,replay,1,94,6
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,replay,2,96,4
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,replay,3,95,5
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,replay,4,95,5
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,replay,5,96,4
gemini-3.1-pro-preview,reverse,r12_recommendation,recommendation_post,replay,6,97,3
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,live,0,98,2
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,live,1,95,5
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,live,2,97,3
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,live,3,96,4
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,live,4,94,6
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,live,5,98,2
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,live,6,92,8
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,post,0,95,5
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,post,1,92,8
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,post,2,96,4
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,post,3,98,2
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,post,4,84,16
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,post,5,95,5
gemini-3.1-pro-preview,reverse,r13_return_visit,personal_social_post,post,6,88,12
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,live,0,94,6
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,live,1,96,4
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,live,2,92,8
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,live,3,95,5
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,live,4,89,11
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,live,5,93,7
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,live,6,91,9
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,post,0,92,8
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,post,1,95,5
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,post,2,90,10
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,post,3,88,12
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,post,4,85,15
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,post,5,89,11
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,post,6,86,14
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,replay,0,92,8
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,replay,1,95,5
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,replay,2,94,6
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,replay,3,96,4
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,replay,4,95,5
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,replay,5,94,6
gemini-3.1-pro-preview,reverse,r14_opinion_post,opinion_from_experience,replay,6,95,5
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,live,0,95,5
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,live,1,92,8
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,live,2,98,2
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,live,3,94,6
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,live,4,89,11
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,live,5,96,4
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,post,0,95,5
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,post,1,92,8
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,post,2,88,12
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,post,3,94,6
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,post,4,91,9
gemini-3.1-pro-preview,reverse,r15_small_event,event_recap,post,5,96,4
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,live,0,92,8
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,live,1,94,6
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,live,2,96,4
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,live,3,98,2
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,live,4,95,5
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,live,5,97,3
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,live,6,93,7
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,live,7,95,5
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,post,0,95,5
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,post,1,92,8
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,post,2,96,4
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,post,3,98,2
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,post,4,95,5
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,post,5,99,1
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,post,6,97,3
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,post,7,96,4
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,replay,0,95,5
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,replay,1,94,6
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,replay,2,96,4
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,replay,3,96,4
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,replay,4,95,5
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,replay,5,95,5
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,replay,6,96,4
gemini-3.1-pro-preview,reverse,r16_event_recap,event_recap,replay,7,96,4
gpt-5.5,minimal,r01_personal_update,personal_social_post,live,0,12,12
gpt-5.5,minimal,r01_personal_update,personal_social_post,live,1,18,18
gpt-5.5,minimal,r01_personal_update,personal_social_post,live,2,10,10
gpt-5.5,minimal,r01_personal_update,personal_social_post,live,3,14,14
gpt-5.5,minimal,r01_personal_update,personal_social_post,live,4,16,16
gpt-5.5,minimal,r01_personal_update,personal_social_post,live,5,9,9
gpt-5.5,minimal,r01_personal_update,personal_social_post,post,0,12,12
gpt-5.5,minimal,r01_personal_update,personal_social_post,post,1,18,18
gpt-5.5,minimal,r01_personal_update,personal_social_post,post,2,14,14
gpt-5.5,minimal,r01_personal_update,personal_social_post,post,3,16,16
gpt-5.5,minimal,r01_personal_update,personal_social_post,post,4,10,10
gpt-5.5,minimal,r01_personal_update,personal_social_post,post,5,13,13
gpt-5.5,minimal,r01_personal_update,personal_social_post,replay,0,18,18
gpt-5.5,minimal,r01_personal_update,personal_social_post,replay,1,15,15
gpt-5.5,minimal,r01_personal_update,personal_social_post,replay,2,14,14
gpt-5.5,minimal,r01_personal_update,personal_social_post,replay,3,16,16
gpt-5.5,minimal,r01_personal_update,personal_social_post,replay,4,17,17
gpt-5.5,minimal,r01_personal_update,personal_social_post,replay,5,22,22
gpt-5.5,minimal,r02_parent_group,message_to_friends,live,0,12,12
gpt-5.5,minimal,r02_parent_group,message_to_friends,live,1,8,8
gpt-5.5,minimal,r02_parent_group,message_to_friends,live,2,18,18
gpt-5.5,minimal,r02_parent_group,message_to_friends,live,3,14,14
gpt-5.5,minimal,r02_parent_group,message_to_friends,live,4,9,9
gpt-5.5,minimal,r02_parent_group,message_to_friends,live,5,11,11
gpt-5.5,minimal,r02_parent_group,message_to_friends,post,0,18,18
gpt-5.5,minimal,r02_parent_group,message_to_friends,post,1,12,12
gpt-5.5,minimal,r02_parent_group,message_to_friends,post,2,20,20
gpt-5.5,minimal,r02_parent_group,message_to_friends,post,3,15,15
gpt-5.5,minimal,r02_parent_group,message_to_friends,post,4,17,17
gpt-5.5,minimal,r02_parent_group,message_to_friends,post,5,13,13
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,live,0,18,18
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,live,1,12,12
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,live,2,15,15
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,live,3,17,17
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,live,4,10,10
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,live,5,14,14
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,live,6,13,13
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,post,0,24,24
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,post,1,18,18
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,post,2,16,16
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,post,3,22,22
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,post,4,17,17
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,post,5,21,21
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,post,6,26,26
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,replay,0,22,22
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,replay,1,18,18
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,replay,2,17,17
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,replay,3,19,19
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,replay,4,16,16
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,replay,5,18,18
gpt-5.5,minimal,r03_workplace_story,workplace_anecdote,replay,6,17,17
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,live,0,12,12
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,live,1,18,18
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,live,2,10,10
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,live,3,9,9
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,live,4,8,8
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,live,5,14,14
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,post,0,22,22
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,post,1,18,18
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,post,2,16,16
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,post,3,21,21
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,post,4,17,17
gpt-5.5,minimal,r04_neighborhood,neighborhood_observation,post,5,24,24
gpt-5.5,minimal,r05_product_experience,product_experience,live,0,18,18
gpt-5.5,minimal,r05_product_experience,product_experience,live,1,22,22
gpt-5.5,minimal,r05_product_experience,product_experience,live,2,14,14
gpt-5.5,minimal,r05_product_experience,product_experience,live,3,12,12
gpt-5.5,minimal,r05_product_experience,product_experience,live,4,20,20
gpt-5.5,minimal,r05_product_experience,product_experience,live,5,25,25
gpt-5.5,minimal,r05_product_experience,product_experience,live,6,19,19
gpt-5.5,minimal,r05_product_experience,product_experience,post,0,25,25
gpt-5.5,minimal,r05_product_experience,product_experience,post,1,22,22
gpt-5.5,minimal,r05_product_experience,product_experience,post,2,18,18
gpt-5.5,minimal,r05_product_experience,product_experience,post,3,15,15
gpt-5.5,minimal,r05_product_experience,product_experience,post,4,30,30
gpt-5.5,minimal,r05_product_experience,product_experience,post,5,55,55
gpt-5.5,minimal,r05_product_experience,product_experience,post,6,35,35
gpt-5.5,minimal,r05_product_experience,product_experience,replay,0,12,12
gpt-5.5,minimal,r05_product_experience,product_experience,replay,1,14,14
gpt-5.5,minimal,r05_product_experience,product_experience,replay,2,13,13
gpt-5.5,minimal,r05_product_experience,product_experience,replay,3,11,11
gpt-5.5,minimal,r05_product_experience,product_experience,replay,4,15,15
gpt-5.5,minimal,r05_product_experience,product_experience,replay,5,23,23
gpt-5.5,minimal,r05_product_experience,product_experience,replay,6,18,18
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,live,0,18,18
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,live,1,12,12
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,live,2,10,10
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,live,3,14,14
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,live,4,16,16
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,live,5,13,13
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,live,6,11,11
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,post,0,32,32
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,post,1,24,24
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,post,2,27,27
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,post,3,29,29
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,post,4,36,36
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,post,5,25,25
gpt-5.5,minimal,r06_complaint_story,complaint_with_story,post,6,21,21
gpt-5.5,minimal,r07_group_message,message_to_friends,live,0,14,14
gpt-5.5,minimal,r07_group_message,message_to_friends,live,1,9,9
gpt-5.5,minimal,r07_group_message,message_to_friends,live,2,16,16
gpt-5.5,minimal,r07_group_message,message_to_friends,live,3,13,13
gpt-5.5,minimal,r07_group_message,message_to_friends,live,4,18,18
gpt-5.5,minimal,r07_group_message,message_to_friends,live,5,15,15
gpt-5.5,minimal,r07_group_message,message_to_friends,live,6,10,10
gpt-5.5,minimal,r07_group_message,message_to_friends,post,0,12,12
gpt-5.5,minimal,r07_group_message,message_to_friends,post,1,18,18
gpt-5.5,minimal,r07_group_message,message_to_friends,post,2,10,10
gpt-5.5,minimal,r07_group_message,message_to_friends,post,3,14,14
gpt-5.5,minimal,r07_group_message,message_to_friends,post,4,9,9
gpt-5.5,minimal,r07_group_message,message_to_friends,post,5,16,16
gpt-5.5,minimal,r07_group_message,message_to_friends,post,6,20,20
gpt-5.5,minimal,r07_group_message,message_to_friends,replay,0,8,8
gpt-5.5,minimal,r07_group_message,message_to_friends,replay,1,9,9
gpt-5.5,minimal,r07_group_message,message_to_friends,replay,2,10,10
gpt-5.5,minimal,r07_group_message,message_to_friends,replay,3,12,12
gpt-5.5,minimal,r07_group_message,message_to_friends,replay,4,7,7
gpt-5.5,minimal,r07_group_message,message_to_friends,replay,5,10,10
gpt-5.5,minimal,r07_group_message,message_to_friends,replay,6,9,9
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,live,0,18,18
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,live,1,22,22
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,live,2,16,16
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,live,3,20,20
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,live,4,14,14
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,live,5,19,19
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,post,0,18,18
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,post,1,22,22
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,post,2,27,27
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,post,3,16,16
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,post,4,21,21
gpt-5.5,minimal,r08_service_recommendation,recommendation_post,post,5,30,30
gpt-5.5,minimal,r09_family_trip,travel_moment,live,0,18,18
gpt-5.5,minimal,r09_family_trip,travel_moment,live,1,22,22
gpt-5.5,minimal,r09_family_trip,travel_moment,live,2,14,14
gpt-5.5,minimal,r09_family_trip,travel_moment,live,3,12,12
gpt-5.5,minimal,r09_family_trip,travel_moment,live,4,16,16
gpt-5.5,minimal,r09_family_trip,travel_moment,live,5,10,10
gpt-5.5,minimal,r09_family_trip,travel_moment,live,6,13,13
gpt-5.5,minimal,r09_family_trip,travel_moment,post,0,28,28
gpt-5.5,minimal,r09_family_trip,travel_moment,post,1,24,24
gpt-5.5,minimal,r09_family_trip,travel_moment,post,2,36,36
gpt-5.5,minimal,r09_family_trip,travel_moment,post,3,31,31
gpt-5.5,minimal,r09_family_trip,travel_moment,post,4,29,29
gpt-5.5,minimal,r09_family_trip,travel_moment,post,5,33,33
gpt-5.5,minimal,r09_family_trip,travel_moment,post,6,27,27
gpt-5.5,minimal,r10_travel_moment,travel_moment,live,0,18,18
gpt-5.5,minimal,r10_travel_moment,travel_moment,live,1,14,14
gpt-5.5,minimal,r10_travel_moment,travel_moment,live,2,16,16
gpt-5.5,minimal,r10_travel_moment,travel_moment,live,3,12,12
gpt-5.5,minimal,r10_travel_moment,travel_moment,live,4,20,20
gpt-5.5,minimal,r10_travel_moment,travel_moment,live,5,17,17
gpt-5.5,minimal,r10_travel_moment,travel_moment,live,6,15,15
gpt-5.5,minimal,r10_travel_moment,travel_moment,post,0,28,28
gpt-5.5,minimal,r10_travel_moment,travel_moment,post,1,34,34
gpt-5.5,minimal,r10_travel_moment,travel_moment,post,2,41,41
gpt-5.5,minimal,r10_travel_moment,travel_moment,post,3,26,26
gpt-5.5,minimal,r10_travel_moment,travel_moment,post,4,39,39
gpt-5.5,minimal,r10_travel_moment,travel_moment,post,5,31,31
gpt-5.5,minimal,r10_travel_moment,travel_moment,post,6,36,36
gpt-5.5,minimal,r10_travel_moment,travel_moment,replay,0,18,18
gpt-5.5,minimal,r10_travel_moment,travel_moment,replay,1,20,20
gpt-5.5,minimal,r10_travel_moment,travel_moment,replay,2,22,22
gpt-5.5,minimal,r10_travel_moment,travel_moment,replay,3,21,21
gpt-5.5,minimal,r10_travel_moment,travel_moment,replay,4,24,24
gpt-5.5,minimal,r10_travel_moment,travel_moment,replay,5,19,19
gpt-5.5,minimal,r10_travel_moment,travel_moment,replay,6,23,23
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,live,0,18,18
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,live,1,12,12
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,live,2,15,15
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,live,3,14,14
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,live,4,20,20
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,live,5,17,17
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,live,6,16,16
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,post,0,18,18
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,post,1,15,15
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,post,2,20,20
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,post,3,24,24
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,post,4,27,27
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,post,5,19,19
gpt-5.5,minimal,r11_change_of_mind,opinion_from_experience,post,6,22,22
gpt-5.5,minimal,r12_recommendation,recommendation_post,live,0,12,12
gpt-5.5,minimal,r12_recommendation,recommendation_post,live,1,10,10
gpt-5.5,minimal,r12_recommendation,recommendation_post,live,2,8,8
gpt-5.5,minimal,r12_recommendation,recommendation_post,live,3,9,9
gpt-5.5,minimal,r12_recommendation,recommendation_post,live,4,11,11
gpt-5.5,minimal,r12_recommendation,recommendation_post,live,5,7,7
gpt-5.5,minimal,r12_recommendation,recommendation_post,live,6,9,9
gpt-5.5,minimal,r12_recommendation,recommendation_post,post,0,12,12
gpt-5.5,minimal,r12_recommendation,recommendation_post,post,1,10,10
gpt-5.5,minimal,r12_recommendation,recommendation_post,post,2,14,14
gpt-5.5,minimal,r12_recommendation,recommendation_post,post,3,9,9
gpt-5.5,minimal,r12_recommendation,recommendation_post,post,4,11,11
gpt-5.5,minimal,r12_recommendation,recommendation_post,post,5,13,13
gpt-5.5,minimal,r12_recommendation,recommendation_post,post,6,16,16
gpt-5.5,minimal,r12_recommendation,recommendation_post,replay,0,8,8
gpt-5.5,minimal,r12_recommendation,recommendation_post,replay,1,7,7
gpt-5.5,minimal,r12_recommendation,recommendation_post,replay,2,9,9
gpt-5.5,minimal,r12_recommendation,recommendation_post,replay,3,6,6
gpt-5.5,minimal,r12_recommendation,recommendation_post,replay,4,7,7
gpt-5.5,minimal,r12_recommendation,recommendation_post,replay,5,8,8
gpt-5.5,minimal,r12_recommendation,recommendation_post,replay,6,8,8
gpt-5.5,minimal,r13_return_visit,personal_social_post,live,0,18,18
gpt-5.5,minimal,r13_return_visit,personal_social_post,live,1,24,24
gpt-5.5,minimal,r13_return_visit,personal_social_post,live,2,22,22
gpt-5.5,minimal,r13_return_visit,personal_social_post,live,3,19,19
gpt-5.5,minimal,r13_return_visit,personal_social_post,live,4,17,17
gpt-5.5,minimal,r13_return_visit,personal_social_post,live,5,16,16
gpt-5.5,minimal,r13_return_visit,personal_social_post,live,6,21,21
gpt-5.5,minimal,r13_return_visit,personal_social_post,post,0,18,18
gpt-5.5,minimal,r13_return_visit,personal_social_post,post,1,45,45
gpt-5.5,minimal,r13_return_visit,personal_social_post,post,2,32,32
gpt-5.5,minimal,r13_return_visit,personal_social_post,post,3,41,41
gpt-5.5,minimal,r13_return_visit,personal_social_post,post,4,27,27
gpt-5.5,minimal,r13_return_visit,personal_social_post,post,5,18,18
gpt-5.5,minimal,r13_return_visit,personal_social_post,post,6,40,40
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,live,0,18,18
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,live,1,14,14
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,live,2,22,22
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,live,3,12,12
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,live,4,16,16
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,live,5,11,11
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,live,6,20,20
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,post,0,18,18
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,post,1,22,22
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,post,2,24,24
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,post,3,16,16
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,post,4,23,23
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,post,5,14,14
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,post,6,27,27
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,replay,0,18,18
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,replay,1,12,12
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,replay,2,16,16
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,replay,3,14,14
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,replay,4,15,15
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,replay,5,13,13
gpt-5.5,minimal,r14_opinion_post,opinion_from_experience,replay,6,17,17
gpt-5.5,minimal,r15_small_event,event_recap,live,0,18,18
gpt-5.5,minimal,r15_small_event,event_recap,live,1,15,15
gpt-5.5,minimal,r15_small_event,event_recap,live,2,13,13
